,Code,Property_Location,Mailing Address
3653,1517_326.11_7,312 HARBOURTOWN BOULEVARD,312 HARBOURTOWN BLVD
3654,1517_326.11_8,13 ROSEMONT LANE,13 ROSEMONT LN
3655,1517_326.11_9,11 ROSEMONT LANE,11 ROSEMONT LN
3656,1517_326.11_10,9 ROSEMONT LANE,9 ROSEMONT LN
3657,1517_326.11_11,7 ROSEMONT LANE,7 ROSEMONT LN
3658,1517_326.11_12,5 ROSEMONT LANE,5 ROSEMONT LN
3659,1517_326.12_1,328 HARBOURTOWN BOULEVARD,328 HARBOURTOWN BLVD
3660,1517_326.12_2,330 HARBOURTOWN BOULEVARD,330 HARBOURTOWN BLVD
3661,1517_326.12_3,332 HARBOURTOWN BOULEVARD,332 HARBOURTOWN BLVD
3662,1517_326.12_4,334 HARBOURTOWN BOULEVARD,101 BARCLAY ST #8W
3663,1517_326.12_5,336 HARBOURTOWN BLVD.,336 HARBOURTOWN BLVD
3664,1517_326.12_6,338 HARBOURTOWN BLVD.,338 HARBOURTOWN BLVD
3665,1517_326.12_7,340 HARBOURTOWN BLVD.,340 HARBOURTOWN BLVD
3666,1517_326.12_8,342 HARBOURTOWN BLVD.,342 HARBOURTOWN BLVD
3667,1517_326.12_9,21 SHERWOOD DRIVE,21 SHERWOOD DR
3668,1517_326.12_10,19 SHERWOOD DRIVE,19 SHERWOOD DR
3669,1517_326.12_11,17 SHERWOOD DRIVE,17 SHERWOOD DR
3670,1517_326.12_12,15 SHERWOOD DRIVE,15 SHERWOOD DR
3671,1517_326.12_13,11 SHERWOOD DRIVE,11 SHERWOOD DR
3672,1517_326.12_14,9 SHERWOOD DRIVE,9 SHERWOOD DR
3673,1517_326.12_15,7 SHERWOOD DRIVE,7 SHERWOOD DR
3674,1517_326.13_1,2 SYCAMORE DRIVE,2 SYCAMORE DR
3675,1517_326.13_2,4 SYCAMORE DRIVE,4 SYCAMORE DR
3676,1517_326.13_3,6 SYCAMORE DRIVE,6 SYCAMORE DR
3677,1517_326.13_4,8 SYCAMORE DRIVE,8 SYCAMORE DR
3678,1517_326.13_5,10 SYCAMORE DRIVE,10 SYCAMORE DR
3679,1517_326.13_6,12 SYCAMORE DRIVE,12 SYCAMORE DR
3680,1517_326.13_7,14 SYCAMORE DRIVE,14 SYCAMORE DR
3681,1517_326.13_8,16 SYCAMORE DRIVE,16 SYCAMORE DR
3682,1517_326.13_9,18 SYCAMORE DRIVE,18 SYCAMORE DR
3683,1517_326.13_10,20 SYCAMORE DRIVE,20 SYCAMORE DR
3684,1517_326.13_11,22 SYCAMORE DRIVE,22 SYCAMORE DR
3685,1517_326.13_12,24 SYCAMORE DRIVE,24 SYCAMORE DR
3686,1517_326.13_13,26 SYCAMORE DRIVE,26 SYCAMORE DR
3687,1517_326.13_14,28 SYCAMORE DRIVE,28 SYCAMORE DR
3688,1517_326.13_15,30 SYCAMORE DRIVE,30 SYCAMORE DR
3689,1517_326.13_16,32 SYCAMORE DRIVE,32 SYCAMORE DR
3690,1517_326.13_17,34 SYCAMORE DRIVE,34 SYCAMORE DR
3691,1517_326.13_18,36 SYCAMORE DRIVE,36 SYCAMORE DR
3692,1517_326.13_19,341 HARBOURTOWN BLVD.,341 HARBOURTOWN BLVD
3693,1517_326.13_20,339 HARBOURTOWN BLVD.,380 MADISON AVE
3694,1517_326.13_21,337 HARBOURTOWN BLVD.,337 HARBOURTOWN BLVD
3695,1517_326.13_22,335 HARBOURTOWN BLVD.,335 HARBOURTOWN BLVD
3696,1517_326.13_23,333 HARBOURTOWN BLVD.,333 HARBOURTOWN RD
3697,1517_326.13_24,331 HARBOURTOWN BOULEVARD,263 SERPENT LN
3698,1517_326.13_25,329 HARBOURTOWN BOULEVARD,329 HARBOURTOWN BLVD
3699,1517_326.13_26,327 HARBOURTOWN BOULEVARD,327 HARBOURTOWN BLVD
3700,1517_326.13_27,325 HARBOURTOWN BOULEVARD,325 HARBOURTOWN BLVD
3701,1517_326.13_28,323 HARBOURTOWN BOULEVARD,323 HARBORTOWN BLVD
3702,1517_326.13_29,321 HARBOURTOWN BOULEVARD,321 HARBOURTOWN BLVD
3703,1517_326.13_30,319 HARBOURTOWN BOULEVARD,319 HARBOURTOWN BLVD
3704,1517_326.13_31,317 HARBOURTOWN BOULEVARD,317 HARBOURTOWN BLVD
3705,1517_326.13_32,315 HARBOURTOWN BOULEVARD,315 HARBOURTOWN BLVD
3706,1517_326.13_33,313 HARBOURTOWN BOULEVARD,313 HARBOURTOWN BLVD
3707,1517_326.13_34,311 HARBOURTOWN BOULEVARD,311 HARBOURTOWN BLVD
3708,1517_326.14_1,835 RADIO ROAD,50 S BOOM WAY
3709,1517_326.16_1,827 RADIO ROAD,827 RADIO RD
3710,1517_326.16_1_T01,827 RADIO ROAD,827 RADIO ROAD
3711,1517_326.16_2,825 RADIO ROAD,"823 RADIO RD, PO BOX 660"
3712,1517_326.16_4,220 HARBOURTOWN BLVD,220 HARBOURTOWN BLVD
3713,1517_326.16_5,226 HARBOURTOWN BOULEVARD,226 HARBOURTOWN BLVD
3714,1517_326.16_6,232 HARBOURTOWN BOULEVARD,232 HARBOURTOWN BLVD
3715,1517_326.16_7,238 HARBOURTOWN BOULEVARD,238 HARBOURTOWN BLVD
3716,1517_326.16_8,208 HARBOURTOWN BOULEVARD,208 HARBOURTOWN BLVD
3717,1517_326.16_10,244 HARBOURTOWN BOULEVARD,244 HARBOURTOWN BLVD
3718,1517_326.16_11,250 HARBOURTOWN BOULEVARD,250 HARBOURTOWN BLVD
3719,1517_326.16_12,2 ROSEMONT LANE,2 ROSEMONT LN
3720,1517_326.16_13,4 ROSEMONT LANE,4 ROSEMONT LN
3721,1517_326.16_14,6 ROSEMONT LANE,6 ROSEMONT LN
3722,1517_326.16_15,2 VISTA COURT,2 VISTA CT
3723,1517_326.16_16,4 VISTA COURT,4 VISTA CT
3724,1517_326.16_17,6 VISTA COURT,6 VISTA CT
3725,1517_326.16_19,OFF VISTA COURT,665 RADIO RD
3726,1517_326.16_21,7 VISTA COURT,7 VISTA CT
3727,1517_326.16_22,5 VISTA COURT,5 VISTA CT
3728,1517_326.16_23,3 VISTA COURT,3 VISTA CT
3729,1517_326.16_24,OFF HARBOURTOWN BLVD.,"823 RADIO RD, PO BOX 660"
3730,1517_326.16_25,HARBOURTOWN BOULEVARD,"823 RADIO RD, PO BOX 660"
3731,1517_326.16_27,10 ROSEMONT LANE,10 ROSEMONT LN
3732,1517_326.16_29,14 ROSEMONT LANE,14 ROSEMONT LN
3733,1517_326.16_30,16 ROSEMONT LANE,16 ROSEMONT LN
3734,1517_326.16_31,18 ROSEMONT LANE,18 ROSEMONT LN
3735,1517_326.16_32,316 HARBOURTOWN BOULEVARD,316 HARBOURTOWN BLVD
3736,1517_326.16_33,318 HARBOURTOWN BOULEVARD,318 HARBOURTOWN BLVD
3737,1517_326.16_34,320 HARBOURTOWN BOULEVARD,320 HARBOURTOWN BLVD
3738,1517_326.16_35,322 HARBOURTOWN BOULEVARD,322 HARBOURTOWN BLVD
3739,1517_326.16_36,2 SHERWOOD DRIVE,2 SHERWOOD DR
3740,1517_326.16_37,4 SHERWOOD DRIVE,4 SHERWOOD DR
3741,1517_326.16_38,6 SHERWOOD DRIVE,6 SHERWOOD DR
3742,1517_326.16_39,8 SHERWOOD DRIVE,8 SHERWOOD DR
3743,1517_326.16_40,10 SHERWOOD DRIVE,10 SHERWOOD DR
3744,1517_326.16_41,12 SHERWOOD DRIVE,12 SHERWOOD DR
3745,1517_326.16_42,14 SHERWOOD DRIVE,14 SHERWOOD DR
3746,1517_326.16_43,16 SHERWOOD DRIVE,16 SHERWOOD DR
3747,1517_326.16_44,18 SHERWOOD DRIVE,18 SHERWOOD DR
3748,1517_326.16_45,20 SHERWOOD DRIVE,20 SHERWOOD DR
3749,1517_326.16_46,22 SHERWOOD DRIVE,22 SHERWOOD DR
3750,1517_326.16_47,2 CAMBRIDGE COURT,2 CAMBRIDGE CT
3751,1517_326.16_48,4 CAMBRIDGE COURT,4 CAMBRIDGE CT
3752,1517_326.16_49,6 CAMBRIDGE COURT,6 CAMBRIDGE CT
3753,1517_326.16_50,8 CAMBRIDGE COURT,8 CAMBRIDGE CT
3754,1517_326.16_51,10 CAMBRIDGE COURT,10 CAMBRIDGE CT
3755,1517_326.16_52,12 CAMBRIDGE COURT,12 CAMBRIDGE CT
3756,1517_326.16_53,11 CAMBRIDGE COURT,11 CAMBRIDGE CT
3757,1517_326.16_54,9 CAMBRIDGE COURT,9 CAMBRIDGE CT
3758,1517_326.16_55,7 CAMBRIDGE COURT,7 CAMBRIDGE CT
3759,1517_326.16_56,5 CAMBRIDGE COURT,5 CAMBRIDGE CT
3760,1517_326.16_57,3 CAMBRIDGE COURT,3 CAMBRIDGE CT
3761,1517_326.16_58,1 CAMBRIDGE COURT,1 CAMBRIDGE CT
3762,1517_326.16_59,24 SHERWOOD DRIVE,24 SHERWOOD DR
3763,1517_326.16_60,SHERWOOD DRIVE,829 RADIO RD
3764,1517_326.16_61,43 SYCAMORE DRIVE,43 SYCAMORE DR
3765,1517_326.16_63,39 SYCAMORE DRIVE,39 SYCAMORE DR
3766,1517_326.16_64,37 SYCAMORE DRIVE,37 SYCAMORE DR
3767,1517_326.16_65,35 SYCAMORE DRIVE,35 SYCAMORE DR
3768,1517_326.16_66,33 SYCAMORE DRIVE,33 SYCAMORE DR
3769,1517_326.16_67,31 SYCAMORE DRIVE,31 SYCAMORE DR
3770,1517_326.16_68,29 SYCAMORE DRIVE,29 SYCAMORE DR
3771,1517_326.16_69,27 SYCAMORE DRIVE,27 SYCAMORE DR
3772,1517_326.16_70,25 SYCAMORE DRIVE,25 SYCAMORE DR
3773,1517_326.16_71,23 SYCAMORE DRIVE,23 SYCAMORE DR
3774,1517_326.16_73,21 SYCAMORE DRIVE,21 SYCAMORE DR
3775,1517_326.16_74,19 SYCAMORE DRIVE,19 SYCAMORE DR
3776,1517_326.16_75,17 SYCAMORE DRIVE,17 SYCAMORE DR
3777,1517_326.16_76,15 SYCAMORE DRIVE,15 SYCAMORE DR
3778,1517_326.16_77,13 SYCAMORE DRIVE,13 SYCAMORE DR
3779,1517_326.16_78,11 SYCAMORE DRIVE,11 SYCAMORE DR
3780,1517_326.16_79,9 SYCAMORE DRIVE,9 SYCAMORE DR
3781,1517_326.16_80,7 SYCAMORE DRIVE,7 SYCAMORE DR
3782,1517_326.16_81,5 SYCAMORE DRIVE,5 SYCAMORE DR
3783,1517_326.16_82,3 SYCAMORE DRIVE,12 FALINKBURG DR
3784,1517_326.16_83,1 SYCAMORE DRIVE,1 SYCAMORE DR
3785,1517_326.16_84,2 HILLCREST LANE,2 HILLCREST LN
3786,1517_326.16_86,6 HILLCREST LANE,6 HILLCREST LN
3787,1517_326.16_87,8 HILLCREST LANE,8 HILLCREST LN
3788,1517_326.16_88,10 HILLCREST LANE,PO BOX 1513
3789,1517_326.16_89,12 HILLCREST LANE,12 HILLCREST LN
3790,1517_326.16_90,14 HILLCREST LANE,14 HILLCREST LN
3791,1517_326.16_91,16 HILLCREST LANE,16 HILLCREST LN
3792,1517_326.16_92,18 HILLCREST LANE,18 HILLCREST LN
3793,1517_326.16_93,20 HILLCREST LANE,20 HILLCREST LN
3794,1517_326.16_94,22 HILLCREST LANE,22 HILLCREST LN
3795,1517_326.16_95,24 HILLCREST LANE,24 HILLCREST LN
3796,1517_326.16_96,26 HILLCREST LANE,26 HILLCREST LN
3797,1517_326.16_97,28 HILLCREST LANE,28 HILLCREST LN
3798,1517_326.16_98,30 HILLCREST LANE,30 HILLCREST LN
3799,1517_326.16_99,31 HILLCREST LANE,31 HILLCREST LN
3800,1517_326.16_102,25 HILLCREST LANE,25 HILLCREST LN
3801,1517_326.16_103,23 HILLCREST LANE,23 HILLCREST LN
3802,1517_326.16_104,5 BRISTOL TERRACE,5 BRISTOL TER
3803,1517_326.16_106,1 BRISTOL TERRACE,1 BRISTOL TER
3804,1517_326.17_9,641 RADIO ROAD,665 RADIO RD
3805,1517_326.17_10,12 JILLSON FARM ROAD,665 RADIO RD
3806,1517_326.17_10.01,8 JILLSON FARM ROAD,665 RADIO RD
3807,1517_326.17_11,16 JILLSON FARM ROAD,665 RADIO RD
3808,1517_326.17_15.02,665 RADIO ROAD,665 RADIO RD
3809,1517_326.17_129,CLIPPER COURT,665 RADIO RD
3810,1517_326.17_130,1 CLIPPER COURT,665 RADIO RD
3811,1517_326.17_131,3 CLIPPER COURT,665 RADIO RD
3812,1517_326.17_132,5 CLIPPER COURT,665 RADIO RD
3813,1517_326.17_133,7 CLIPPER COURT,665 RADIO RD
3814,1517_326.17_134,9 CLIPPER COURT,665 RADIO RD
3815,1517_326.17_135,11 CLIPPER COURT,665 RADIO RD
3816,1517_326.17_136,10 CLIPPER COURT,665 RADIO RD
3817,1517_326.17_137,8 CLIPPER COURT,665 RADIO RD
3818,1517_326.17_138,6 CLIPPER COURT,665 RADIO RD
3819,1517_326.17_139,4 CLIPPER COURT,665 RADIO RD
3820,1517_326.17_140,2 CLIPPER COURT,665 RADIO RD
3821,1517_326.18_3,1035 RADIO ROAD,12 KINGSRIDGE RD
3822,1517_326.18_4,1037 RADIO ROAD,1037 RADIO RD
3823,1517_326.18_5,1039 RADIO ROAD,1039 RADIO RD
3824,1517_326.18_6,1041 RADIO ROAD,1041 RADIO RD
3825,1517_326.18_14,1057 RADIO ROAD,1057 RADIO RD
3826,1517_326.18_15,1059 RADIO ROAD,PO BOX 1588
3827,1517_326.18_18,1065 RADIO ROAD,1065 RADIO RD
3828,1517_326.18_19,1067 RADIO ROAD,1067 RADIO RD
3829,1517_326.18_20.03,1071 RADIO ROAD,"823 RADIO RD, PO BOX 660"
3830,1517_326.18_22,1073 RADIO ROAD,1073 RADIO RD
3831,1517_326.18_23,1075 RADIO ROAD,1075 RADIO RD
3832,1517_326.19_10,104 COUNTRY CLUB BLVD.,104 COUNTRY CLUB BLVD
3833,1517_326.19_11,108 COUNTRY CLUB BLVD.,108 COUNTRY CLUB BLVD
3834,1517_326.19_12,112 COUNTRY CLUB BLVD.,112 COUNTRY CLUB BLVD
3835,1517_326.19_13,116 COUNTRY CLUB BLVD.,116 COUNTRY CLUB BLVD
3836,1517_326.19_14,120 COUNTRY CLUB BLVD.,120 COUNTRY CLUB BLVD
3837,1517_326.19_15,124 COUNTRY CLUB BLVD.,124 COUNTRY CLUB BLVD
3838,1517_326.19_16,128 COUNTRY CLUB BLVD.,128 COUNTRY CLUB BLVD
3839,1517_326.19_17,132 COUNTRY CLUB BLVD.,132 COUNTRY CLUB BLVD
3840,1517_326.19_18,136 COUNTRY CLUB BLVD.,136 COUNTRY CLUB BLVD
3841,1517_326.19_19,140 COUNTRY CLUB BLVD.,140 COUNTRY CLUB BLVD
3842,1517_326.19_20,144 COUNTRY CLUB BLVD.,823 RADIO RD PO BOX 660
3843,1517_326.20_2,4 BRISTOL TERRACE,4 BRISTOL TER
3844,1517_326.20_3,6 BRISTOL TERRACE,6 BRISTOL TER
3845,1517_326.20_4,8 BRISTOL TERRACE,8 BRISTOL TER
3846,1517_326.20_5,10 BRISTOL TERRACE,10 BRISTOL TER
3847,1517_326.20_6,11 HILLCREST LANE,11 HILLCREST LN
3848,1517_326.20_7,7 HILLCREST LANE,7 HILLCREST LN
3849,1517_326.20_8,5 HILLCREST LANE,5 HILLCREST LN
3850,1517_326.20_9,3 HILLCREST LANE,3 HILLCREST LN
3851,1517_326.20_10,1 HILLCREST LANE,1 HILLCREST LN
3852,1517_326.24_3,107 NORTH ENSIGN DRIVE,107 N ENSIGN DR
3853,1517_326.24_4,109 NORTH ENSIGN DRIVE,109 N ENSIGN DR
3854,1517_326.24_5,111 NORTH ENSIGN DRIVE,111 N ENSIGN DR
3855,1517_326.24_7,115 NORTH ENSIGN DRIVE,115 N ENSIGN DR
3856,1517_326.24_8,117 NORTH ENSIGN DRIVE,117 N ENSIGN DR
3857,1517_326.24_9,119 NORTH ENSIGN DRIVE,119 N ENSIGN DR
3858,1517_326.24_10,121 NORTH ENSIGN DRIVE,121 N ENSIGN DR
3859,1517_326.24_11,123 NORTH ENSIGN DRIVE,123 N ENSIGN DR
3860,1517_326.24_12,125 NORTH ENSIGN DRIVE,P.O. BOX 1697
3861,1517_326.24_18,137 NORTH ENSIGN DRIVE,137 N ENSIGN DR
3862,1517_326.24_19,139 NORTH ENSIGN DRIVE,139 N ENSIGN DR
3863,1517_326.24_20,141 NORTH ENSIGN DRIVE,141 N ENSIGN DR
3864,1517_326.24_21,143 NORTH ENSIGN DRIVE,143 NORTH ENSIGN DR
3865,1517_326.24_26,153 NORTH ENSIGN DRIVE,153 N ENSIGN DR
3866,1517_326.24_27,155 NORTH ENSIGN DRIVE,155 N ENSIGN DR
3867,1517_326.24_29,159 NORTH ENSIGN DRIVE,159 N ENSIGN DR
3868,1517_326.24_32,165 NORTH ENSIGN DRIVE,165 N ENSIGN DR
3869,1517_326.24_33,167 NORTH ENSIGN DRIVE,167 N ENSIGN DR
3870,1517_326.24_38,177 NORTH ENSIGN DRIVE,177 N ENSIGN DR
3871,1517_326.24_39,181 NORTH ENSIGN DRIVE,181 N ENSIGN DR
3872,1517_326.24_40,183 NORTH ENSIGN DRIVE,183 N ENSIGN DR
3873,1517_326.24_41,184 NORTH ENSIGN DRIVE,184 N ENSIGN DR
3874,1517_326.24_42,182 NORTH ENSIGN DRIVE,5 LEDGEWOOD DR
3875,1517_326.24_45,176 NORTH ENSIGN DRIVE,176 N ENSIGN DR
3876,1517_326.24_46,174 NORTH ENSIGN DRIVE,174 N ENSIGN DR
3877,1517_326.24_47,172 NORTH ENSIGN DRIVE,172 N ENSIGN DR
3878,1517_326.24_48,170 NORTH ENSIGN DRIVE,170 N ENSIGN DR
3879,1517_326.24_53,160 NORTH ENSIGN DRIVE,160 N ENSIGN DR
3880,1517_326.24_59,148 NORTH ENSIGN DRIVE,148 N ENSIGN DR
3881,1517_326.24_65,136 NORTH ENSIGN DRIVE,39 OCEAN BLVD
3882,1517_326.24_66,134 NORTH ENSIGN DRIVE,134 N ENSIGN DR
3883,1517_326.24_68,130 NORTH ENSIGN DRIVE,130 N ENSIGN DR
3884,1517_326.24_69,128 NORTH ENSIGN DRIVE,128 N ENSIGN DR
3885,1517_326.24_70,126 NORTH ENSIGN DRIVE,126 N ENSIGN DR
3886,1517_326.24_71,124 NORTH ENSIGN DRIVE,124 N ENSIGN DR
3887,1517_326.24_72,122 NORTH ENSIGN DRIVE,18 S DAYTON DR
3888,1517_326.24_73,120 NORTH ENSIGN DRIVE,120 N ENSIGN DR
3889,1517_326.24_77,112 NORTH ENSIGN DRIVE,PO BOX 939
3890,1517_326.24_78,110 NORTH ENSIGN DRIVE,85 BRIARWOOD DR
3891,1517_326.24_80,106 NORTH ENSIGN DRIVE,36 W HUDSON DR
3892,1517_326.24_82,102 NORTH ENSIGN DRIVE,102 N ENSIGN DR
3893,1517_326.24_83,868 EAST PLAYHOUSE DRIVE,6 KENTUCKY DR
3894,1517_326.25_3,105 NORTH SPINNAKER DRIVE,105 N SPINNAKER DR
3895,1517_326.25_4,107 NORTH SPINNAKER DRIVE,107 N SPINNAKER DR
3896,1517_326.25_5,109 NORTH SPINNAKER DRIVE,118 DEWEY AVE
3897,1517_326.25_6,111 NORTH SPINNAKER DRIVE,111 N SPINNAKER DR
3898,1517_326.25_7,113 NORTH SPINNAKER DRIVE,113 N SPINNAKER DR
3899,1517_326.25_8,115 NORTH SPINNAKER DRIVE,115 N SPINNAKER DR
3900,1517_326.25_12,123 NORTH SPINNAKER DRIVE,123 N SPINNAKER DR
3901,1517_326.25_14,127 NORTH SPINNAKER DRIVE,127 N SPINNAKER DR
3902,1517_326.25_21,141 NORTH SPINNAKER DRIVE,141 N SPINNAKER DR
3903,1517_326.25_22,143 NORTH SPINNAKER DRIVE,143 N SPINNAKER DR
3904,1517_326.25_23,145 NORTH SPINNAKER DRIVE,145 N SPINNAKER DR
3905,1517_326.25_24,147 NORTH SPINNAKER DRIVE,147 N SPINNAKER DR
3906,1517_326.25_27,153 NORTH SPINNAKER DRIVE,153 N SPINNAKER DR
3907,1517_326.25_30,159 NORTH SPINNAKER DRIVE,159 N SPINNAKER DR
3908,1517_326.25_31,161 NORTH SPINNAKER DRIVE,161 N SPINNAKER DR
3909,1517_326.25_36,168 NORTH SPINNAKER DRIVE,168 N SPINNAKER DR
3910,1517_326.25_38,164 NORTH SPINNAKER DRIVE,164 N SPINNAKER DR
3911,1517_326.25_43,154 NORTH SPINNAKER DRIVE,154 N SPINNAKER DR
3912,1517_326.25_45,150 NORTH SPINNAKER DRIVE,150 N SPINNAKER DR
3913,1517_326.25_47,146 NORTH SPINNAKER DRIVE,146 N SPINNAKER DR
3914,1517_326.25_49,142 NORTH SPINNAKER DRIVE,142 N SPINNAKER DR
3915,1517_326.25_57,126 NORTH SPINNAKER DRIVE,126 N SPINNAKER DR
3916,1517_326.25_60,120 NORTH SPINNAKER DRIVE,3630 PEACHTREE RD NE#1500
3917,1517_326.25_64,112 NORTH SPINNAKER DRIVE,112 N SPINNAKER DR
3918,1517_326.25_65,110 NORTH SPINNAKER DRIVE,110 N SPINNAKER DR
3919,1517_326.25_67,106 NORTH SPINNAKER DRIVE,150 MAPLE AVE
3920,1517_326.25_69,102 NORTH SPINNAKER DRIVE,102 N SPINNAKER DR
3921,1517_326.25_70,767 EAST PLAYHOUSE DRIVE,665 RADIO RD
3922,1517_326.26_1,101 NORTH BURGEE DRIVE,101 N BURGEE DR
3923,1517_326.26_2,103 NORTH BURGEE DRIVE,103 N BURGEE DR
3924,1517_326.26_4,107 NORTH BURGEE DRIVE,107 N BURGEE DR
3925,1517_326.26_7,113 NORTH BURGEE DRIVE,113 N BURGEE DR
3926,1517_326.26_15,129 NORTH BURGEE DRIVE,129 N BURGEE DR
3927,1517_326.26_19,137 NORTH BURGEE DRIVE,137 N BURGEE DR
3928,1517_326.26_22,143 NORTH BURGEE DRIVE,143 N BURGEE DR
3929,1517_326.26_23,145 NORTH BURGEE DRIVE,145 N BURGEE DR
3930,1517_326.26_25,149 NORTH BURGEE DRIVE,149 N BURGEE DR
3931,1517_326.26_26,151 NORTH BURGEE DRIVE,151 N BURGEE DR
3932,1517_326.26_29,152 NORTH BURGEE DRIVE,152 N BURGEE DR
3933,1517_326.26_31,146 NORTH BURGEE DRIVE,146 N BURGEE DR
3934,1517_326.26_36,136 NORTH BURGEE DRIVE,136 N BURGEE DR
3935,1517_326.26_37,134 NORTH BURGEE DRIVE,134 N BURGEE DR
3936,1517_326.26_38,132 NORTH BURGEE DRIVE,132 N BURGEE DR
3937,1517_326.26_39,130 NORTH BURGEE DRIVE,130 N BURGEE DR
3938,1517_326.26_42,124 NORTH BURGEE DRIVE,124 N BURGEE DR
3939,1517_326.26_43,122 NORTH BURGEE DRIVE,PO BOX 1835
3940,1517_326.26_47,114 NORTH BURGEE DRIVE,9 S MAPLE AVE
3941,1517_326.26_49,110 NORTH BURGEE DRIVE,110 N BURGEE DR
3942,1517_326.26_50,108 NORTH BURGEE DRIVE,108 N BURGEE DR
3943,1517_326.26_51,106 NORTH BURGEE DRIVE,106 N BURGEE DR
3944,1517_326.28_2,965 RADIO ROAD,945 RADIO RD
3945,1517_326.28_2.01,EAST ANCHOR DRIVE,124 E ANCHOR DR
3946,1517_326.28_3,955 RADIO ROAD,955 RADIO RD
3947,1517_326.28_4,945 RADIO ROAD,945 RADIO RD
3948,1517_326.28_6,935 RADIO ROAD,935 RADIO RD
3949,1517_326.28_8,919 RADIO ROAD,16244 SHOAL CT
3950,1517_326.28_13,8 EAST CALABREEZE WAY,8 E CALABREEZE WAY
3951,1517_326.28_14,10 EAST CALABREEZE WAY,10 E CALABREEZE WAY
3952,1517_326.28_15,12 EAST CALABREEZE WAY,12 E CALABREEZE WAY
3953,1517_326.28_16.01,16 EAST CALABREEZE WAY,16 E CALABREEZE WAY
3954,1517_326.28_16.02,20 EAST CALABREEZE WAY,PO BOX 939
3955,1517_326.28_16.03,24 EAST CALABREEZE WAY,24 E CALABREEZE WAY
3956,1517_326.28_17,EAST CALABREEZE WAY,665 RADIO RD
3957,1517_326.30_1,911 RADIO ROAD,5546 RT 9
3958,1517_326.30_3,907 RADIO ROAD,907 RADIO RD
3959,1517_326.30_4,905 RADIO ROAD,905 RADIO RD
3960,1517_326.30_5,901 RADIO ROAD,901 RADIO RD
3961,1517_326.30_6,899 RADIO ROAD,9 OHIO DR
3962,1517_326.30_7,897 RADIO ROAD,9 OHIO DR
3963,1517_326.30_8,895 RADIO ROAD,8200 JONES BRANCH DR
3964,1517_326.30_9,893 RADIO ROAD,893 RADIO RD
3965,1517_326.30_10,889 RADIO ROAD,889 RADIO RD
3966,1517_326.30_11,885 RADIO ROAD,885 RADIO RD
3967,1517_326.30_12,881 RADIO ROAD,4339 BAKERSTOWN-CULMER.RD
3968,1517_326.30_13,879 RADIO ROAD,879 RADIO RD
3969,1517_326.30_14,875 RADIO ROAD,875 RADIO RD
3970,1517_326.30_19,859 RADIO ROAD,859 RADIO RD
3971,1517_326.30_21,851 RADIO ROAD,851 RADIO RD
3972,1517_326.30_22_C0004,841 RADIO ROAD,7 PALMER CT
3973,1517_326.30_23_C0003,843 RADIO ROAD,7 PALMER CT
3974,1517_326.30_24_C0002,845 RADIO ROAD,7 PALMER CT
3975,1517_326.30_25_C0001,847 RADIO ROAD,7 PALMER CT
3976,1517_326.30_26,244 SOUTH PULASKI BLVD.,16 ANGELA DR
3977,1517_326.30_27,242 SOUTH PULASKI BLVD.,242 S PULASKI BLVD
3978,1517_326.30_28,240 SOUTH PULASKI BLVD.,240 S PULASKI BLVD
3979,1517_326.30_30,236 SOUTH PULASKI BLVD.,236 S PULASKI BLVD
3980,1517_326.30_31,234 SOUTH PULASKI BLVD.,234 S PULASKI BLVD
3981,1517_326.30_32,232 SOUTH PULASKI BLVD.,232 S PULASKI BLVD
3982,1517_326.30_33,230 SOUTH PULASKI BLVD.,230 S PULASKI BLVD
3983,1517_326.30_36,224 SOUTH PULASKI BLVD.,224 S PULASKI BLVD
3984,1517_326.30_37,222 SOUTH PULASKI BLVD.,222 S PULASKI BLVD
3985,1517_326.30_38,220 SOUTH PULASKI BLVD.,220 S PULASKI BLVD
3986,1517_326.30_39,218 SOUTH PULASKI BLVD.,218 S PULASKI BLVD
3987,1517_326.30_40,216 SOUTH PULASKI BLVD.,216 S PULASKI BLVD
3988,1517_326.30_41,214 SOUTH PULASKI BLVD.,214 S PULASKI BLVD
3989,1517_326.30_42,212 SOUTH PULASKI BLVD.,212 S PULASKI BLVD
3990,1517_326.31_2,12 SOUTH ENSIGN DRIVE,12 S ENSIGN DR
3991,1517_326.31_9,26 SOUTH ENSIGN DRIVE,26 S ENSIGN DR
3992,1517_326.31_12,32 SOUTH ENSIGN DRIVE,32 S ENSIGN DR
3993,1517_326.31_13,34 SOUTH ENSIGN DRIVE,91 GIFFORD RD
3994,1517_326.31_15,38 SOUTH ENSIGN DRIVE,38 S ENSIGN DR
3995,1517_326.31_17,42 SOUTH ENSIGN DRIVE,1 ALTORI CT
3996,1517_326.31_18,44 SOUTH ENSIGN DRIVE,142 S LONGBOAT DR
3997,1517_326.31_21,50 SOUTH ENSIGN DRIVE,50 S ENSIGN DR
3998,1517_326.31_22,51 SOUTH ENSIGN DRIVE,51 S ENSIGN DR
3999,1517_326.31_23,49 SOUTH ENSIGN DRIVE,49 S ENSIGN DR
4000,1517_326.31_24,47 SOUTH ENSIGN DRIVE,47 S ENSIGN DR
4001,1517_326.31_26,43 SOUTH ENSIGN DRIVE,43 S ENSIGN DR
4002,1517_326.31_31,33 SOUTH ENSIGN DRIVE,33 S ENSIGN DR
